ticker,action,horizon,thesis,entry,target,stop,conviction,score,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
MU,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",399.56789999999995,471.49012199999993,367.602468,High,0.959748604756398,397.58,397.78,376.92,274.837,165.99739999999997,19.966414285714286,10760530804.4405,1.2432310595909988,0.050279048720395354,0.19268036598170069,0.4374344697928343,0.8152680120536935,Technology,,2.2624113475177303,42312000000.0,0.5604339221578831,0.16317896176235913,4652000000.0,0.10994516921913405,0.010395996767246113,2694000000.0,0.12116578562319433,10.575721759122708,20.247096880009984,0.83533996,True,,0.797947967756905,0.7784789949729396
INTC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",54.59159999999999,64.41808799999998,50.22427199999999,High,0.9563075641025641,54.32,54.6,53.08,39.909,29.03055,3.0865357142857137,5019291158.854,1.7338488680270712,0.5128205128205149,0.11494252873563227,0.4935386307396208,0.41901776384535006,Technology,,31.000000000000004,53439000000.0,0.3821870651138944,0.03689828055432076,-8418000000.0,-0.157525402795711,-0.032488585092325134,35412000000.0,3.392928940170321,4.848638447875147,28.218682054039768,0.63646,True,,0.4016977195485616,0.3822287467645962
STX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",348.26264999999995,410.94992699999995,320.401638,High,0.9549721468361662,346.53,350.05,330.0,286.7802,190.32315,21.92072857142858,951806757.608,0.9116010509058308,1.0055706327667586,0.10967721275778142,0.22513699840905055,0.4801383905689389,Technology,,0.567741935483871,9558000000.0,0.39444655762647396,0.03608780748552293,1218000000.0,0.12743251726302574,0.016132621163404352,3882000000.0,1.5590362247215408,7.899058433982004,31.88000184443383,0.95397,True,,0.46281834627215046,0.44334937348818504
RGLD,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",289.26914999999997,341.33759699999996,266.127618,High,0.9525898454921432,287.83,292.1599,280.0,219.46099999999998,188.1993,9.609950000000003,221708089.0105,0.9562956471622657,1.4820309015713686,0.13234194893583529,0.24241377821901833,0.577409985203047,Basic Materials,,0.3150684931506849,857707000.0,0.7353372899376359,0.028015063019497743,-607170000.0,-0.7078990844192714,-0.024994347375844026,597346000.0,1.15452380768309,28.32236720465147,48.10558761180991,0.76451,True,,0.5600899409062585,0.427099103218902
WDC,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",244.50644999999997,288.51761099999993,224.945934,High,0.950631636050505,243.29,247.9355,228.35,179.6843,103.5738,17.110385714285716,1602370484.9505,1.151218168237345,1.8736727898989853,0.13158139534883717,0.3763860601946143,0.879703314532952,Technology,,0.8834355828220859,12002000000.0,0.4354151880766501,0.0484324957863399,1940000000.0,0.16163972671221463,0.023261747473701706,2635000000.0,0.8974795640326976,6.948735338776871,29.303038670299728,1.06734,True,,0.8623832702361636,0.8429142974521981
AMTM,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",35.7378,42.170604,32.878776,High,0.9480725463160734,35.56,35.87,34.79,29.080400000000004,24.423475000000003,1.03065,54365897.80849999,0.8407794422681896,0.8642319487036386,0.02774566473988438,0.1904921325744895,0.576940133037694,Industrials,,2.1999999999999997,14393000000.0,0.1062420382165605,0.001525909723022037,516000000.0,0.035850760786493435,0.059540281236016804,3730000000.0,3.649706457925636,0.602126157993469,12.1295516555773,1.00566,True,,0.5596200887409055,0.48297032306141363
FTI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",54.23984999999999,64.00302299999998,49.90066199999999,High,0.9478116226838855,53.97,54.8,53.31,46.440999999999995,37.526275,1.5467857142857133,136813103.8475,0.9150141302107677,1.5145985401459823,0.03311638591117916,0.2004003558718861,0.3666751076221828,Energy,,0.23076923076923075,9782900000.0,0.22808144146866619,0.026185508413182013,1541000000.0,0.1575197538562185,0.06946898905194267,462300000.0,0.2627749720961741,2.267483031003077,12.871517169265362,1.03338,True,,0.34935506332539434,0.26514685169756036
MTSI,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",225.41144999999997,265.985511,207.37853399999997,High,0.9458547786153714,224.29,230.82,218.53,180.0109,141.149575,10.213678571428575,274217967.72775,0.8414289126210908,2.829044276925744,0.04316078321938521,0.2802671385353046,0.5924032658856939,Technology,,1.2565217391304346,967258000.0,0.5448596699467779,-0.0024114991844932376,153201000.0,0.1583869040111325,0.009105994510761646,425848000.0,2.205929034652534,17.39369640778365,89.35668145657041,0.95579004,True,,0.5750832215889055,0.55561424880494
AMAT,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",320.378925,378.0471315,294.748611,High,0.9386130378644567,318.785,333.03,317.456,265.3042,202.352,13.616078571428574,1906978063.01175,0.9484004357325483,4.277392427108653,0.05596409288151327,0.23078259526659206,0.3935956284153006,Technology,,0.6413793103448275,28368000000.0,0.4801470588235294,-0.008691596060413143,5698000000.0,0.20086012408347434,0.022436811587903366,-191000000.0,-0.021350324472707526,8.952257913141567,28.387844412435065,0.85533,True,,0.37627558411851214,0.3568066113345467
KEX,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",131.36355,155.00898899999999,120.854466,High,0.9321008068428925,130.71,132.18,129.57,114.32639999999999,103.9392,3.25937857142857,91278503.309,0.700665248972292,1.1121198365864722,0.051399613899614005,0.17207675753228124,0.504662138828134,Industrials,,1.2297297297297296,3314590000.0,0.25689510894082723,-0.0019103513910967984,291268000.0,0.08787451841705912,0.039934637784910555,1205473000.0,1.7546531620294694,2.20045863168597,12.371042077545628,1.04483,True,,0.4873420945313456,0.4106923288518537
HII,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",426.26069999999993,502.98762599999986,392.15984399999996,High,0.9310936419034689,424.14,426.62,416.61,342.82380000000006,277.53774999999996,15.747914285714282,234301583.83699998,0.794768200499814,1.8194444444444475,0.021064541755940303,0.1997623896809233,0.4142242672801839,Industrials,,0.16825396825396835,12012000000.0,0.12343358395989974,-0.002943831329958277,555000000.0,0.0462037962037962,0.03334562714707867,2614000000.0,2.4613935969868175,1.3856028558108557,18.133579570621468,0.96908,True,,0.39690422298339545,0.32025445730390356
MRNA,Buy,3-4 month,"Medium-term trend with revenue/EPS growth, sector leadership, and supportive ownership.",52.129349999999995,61.512632999999994,47.959002,High,0.9298369565217391,51.87,55.2,50.05,30.765,27.968600000000002,3.16805,507619066.6914996,2.657390291920901,6.032608695652184,0.2782158698866437,0.4862464183381088,0.9397905759162304,Healthcare,,0.8247422680412372,2202000000.0,0.7934131736526946,0.6209955690908577,-2663000000.0,-1.2093551316984559,-0.13139358272313081,-398000000.0,,9.204065424159854,,0.71432,True,,0.9224705316194419,0.8613580922509144
